Local time,Open,High,Low,Close
28.12.2023 05:00:00.000 GMT+0700,2076.804,2088.355,2064.448,2065.125
29.12.2023 05:00:00.000 GMT+0700,2065.698,2074.645,2058.105,2062.688
30.12.2023 05:00:00.000 GMT+0700,2062.688,2062.688,2062.688,2062.688
31.12.2023 05:00:00.000 GMT+0700,2062.688,2062.688,2062.688,2062.688
01.01.2024 05:00:00.000 GMT+0700,2062.688,2062.688,2062.688,2062.688
02.01.2024 05:00:00.000 GMT+0700,2062.598,2078.825,2055.818,2058.605
03.01.2024 05:00:00.000 GMT+0700,2058.018,2065.835,2030.515,2041.195
04.01.2024 05:00:00.000 GMT+0700,2041.895,2050.855,2036.155,2043.124
05.01.2024 05:00:00.000 GMT+0700,2043.218,2063.838,2024.255,2045.355
06.01.2024 05:00:00.000 GMT+0700,2045.355,2045.355,2045.355,2045.355
07.01.2024 05:00:00.000 GMT+0700,2045.355,2045.355,2045.355,2045.355
08.01.2024 05:00:00.000 GMT+0700,2044.385,2046.525,2016.604,2027.835
09.01.2024 05:00:00.000 GMT+0700,2028.045,2041.898,2026.015,2029.885
10.01.2024 05:00:00.000 GMT+0700,2029.408,2040.135,2020.395,2024.105
11.01.2024 05:00:00.000 GMT+0700,2023.995,2043.864,2013.225,2028.695
12.01.2024 05:00:00.000 GMT+0700,2027.708,2062.145,2027.708,2048.675
13.01.2024 05:00:00.000 GMT+0700,2048.675,2048.675,2048.675,2048.675
14.01.2024 05:00:00.000 GMT+0700,2048.675,2048.675,2048.675,2048.675
15.01.2024 05:00:00.000 GMT+0700,2048.498,2058.505,2045.675,2054.505
16.01.2024 05:00:00.000 GMT+0700,2053.914,2055.495,2024.165,2028.155
17.01.2024 05:00:00.000 GMT+0700,2026.898,2032.815,2001.755,2005.945
18.01.2024 05:00:00.000 GMT+0700,2005.204,2023.135,2004.905,2022.835
19.01.2024 05:00:00.000 GMT+0700,2023.785,2039.278,2020.325,2029.375
20.01.2024 05:00:00.000 GMT+0700,2029.375,2029.375,2029.375,2029.375
21.01.2024 05:00:00.000 GMT+0700,2029.375,2029.375,2029.375,2029.375
22.01.2024 05:00:00.000 GMT+0700,2029.715,2032.005,2016.448,2021.105
23.01.2024 05:00:00.000 GMT+0700,2021.038,2037.808,2019.515,2029.015
24.01.2024 05:00:00.000 GMT+0700,2028.278,2036.575,2011.105,2014.214
25.01.2024 05:00:00.000 GMT+0700,2013.765,2025.175,2009.455,2020.505
26.01.2024 05:00:00.000 GMT+0700,2019.854,2026.715,2015.845,2017.915
27.01.2024 05:00:00.000 GMT+0700,2017.915,2017.915,2017.915,2017.915
28.01.2024 05:00:00.000 GMT+0700,2017.915,2017.915,2017.915,2017.915
29.01.2024 05:00:00.000 GMT+0700,2024.215,2037.465,2019.195,2032.955
30.01.2024 05:00:00.000 GMT+0700,2032.855,2048.448,2028.935,2036.495
31.01.2024 05:00:00.000 GMT+0700,2036.955,2055.878,2031,2039.105
01.02.2024 05:00:00.000 GMT+0700,2039.625,2065.348,2029.905,2054.545
02.02.2024 05:00:00.000 GMT+0700,2053.788,2057.545,2027.635,2039.275
03.02.2024 05:00:00.000 GMT+0700,2039.275,2039.275,2039.275,2039.275
04.02.2024 05:00:00.000 GMT+0700,2039.275,2039.275,2039.275,2039.275
05.02.2024 05:00:00.000 GMT+0700,2040.054,2042.034,2014.835,2025.005
06.02.2024 05:00:00.000 GMT+0700,2024.288,2038.785,2022.795,2035.365
07.02.2024 05:00:00.000 GMT+0700,2035.218,2044.465,2030.505,2034.805
08.02.2024 05:00:00.000 GMT+0700,2034.508,2038.635,2020.095,2033.785
09.02.2024 05:00:00.000 GMT+0700,2033.878,2037.058,2020.195,2024.155
10.02.2024 05:00:00.000 GMT+0700,2024.155,2024.155,2024.155,2024.155
11.02.2024 05:00:00.000 GMT+0700,2024.155,2024.155,2024.155,2024.155
12.02.2024 05:00:00.000 GMT+0700,2023.495,2027.505,2011.795,2019.885
13.02.2024 05:00:00.000 GMT+0700,2019.188,2032.845,1989.985,1992.855
14.02.2024 05:00:00.000 GMT+0700,1992.398,1996.025,1984.088,1992.105
15.02.2024 05:00:00.000 GMT+0700,1991.388,2008.175,1990.175,2004.105
16.02.2024 05:00:00.000 GMT+0700,2003.598,2015.095,1994.985,2013.055
17.02.2024 05:00:00.000 GMT+0700,2013.055,2013.055,2013.055,2013.055
18.02.2024 05:00:00.000 GMT+0700,2013.055,2013.055,2013.055,2013.055
19.02.2024 05:00:00.000 GMT+0700,2014.595,2022.895,2009.935,2017.775
20.02.2024 05:00:00.000 GMT+0700,2017.498,2030.765,2014.945,2024.095
21.02.2024 05:00:00.000 GMT+0700,2023.588,2032.195,2019.915,2025.895
22.02.2024 05:00:00.000 GMT+0700,2025.098,2034.708,2019.555,2024.514
23.02.2024 05:00:00.000 GMT+0700,2023.618,2041.285,2015.955,2035.215
24.02.2024 05:00:00.000 GMT+0700,2035.215,2035.215,2035.215,2035.215
25.02.2024 05:00:00.000 GMT+0700,2035.215,2035.215,2035.215,2035.215
26.02.2024 05:00:00.000 GMT+0700,2034.295,2036.965,2024.975,2030.885
27.02.2024 05:00:00.000 GMT+0700,2030.398,2039.375,2028.725,2029.964
28.02.2024 05:00:00.000 GMT+0700,2029.698,2037.805,2024.355,2034.085
29.02.2024 05:00:00.000 GMT+0700,2034.228,2050.605,2028.015,2043.855
01.03.2024 05:00:00.000 GMT+0700,2043.168,2088.215,2038.915,2082.395
02.03.2024 05:00:00.000 GMT+0700,2082.395,2082.395,2082.395,2082.395
03.03.2024 05:00:00.000 GMT+0700,2082.395,2082.395,2082.395,2082.395
04.03.2024 05:00:00.000 GMT+0700,2081.835,2119.805,2079.308,2114.295
05.03.2024 05:00:00.000 GMT+0700,2114.448,2141.748,2110.375,2127.755
06.03.2024 05:00:00.000 GMT+0700,2127.188,2152.085,2123.615,2147.975
07.03.2024 05:00:00.000 GMT+0700,2147.948,2164.635,2144.048,2159.715
08.03.2024 05:00:00.000 GMT+0700,2159.098,2195.085,2153.895,2178.965
09.03.2024 05:00:00.000 GMT+0700,2178.965,2178.965,2178.965,2178.965
10.03.2024 05:00:00.000 GMT+0700,2178.965,2178.965,2178.965,2178.965
11.03.2024 04:00:00.000 GMT+0700,2179.015,2188.925,2174.695,2182.085
12.03.2024 04:00:00.000 GMT+0700,2182.008,2184.625,2150.455,2158.045
13.03.2024 04:00:00.000 GMT+0700,2157.538,2179.745,2155.665,2174.065
14.03.2024 04:00:00.000 GMT+0700,2173.568,2176.848,2152.665,2161.765
15.03.2024 04:00:00.000 GMT+0700,2161.338,2172.615,2155.115,2155.625
16.03.2024 04:00:00.000 GMT+0700,2155.625,2155.625,2155.625,2155.625
17.03.2024 04:00:00.000 GMT+0700,2155.625,2155.625,2155.625,2155.625
18.03.2024 04:00:00.000 GMT+0700,2155.395,2163.455,2145.985,2159.995
19.03.2024 04:00:00.000 GMT+0700,2159.698,2162.745,2147.045,2156.995
20.03.2024 04:00:00.000 GMT+0700,2157.298,2188.735,2149.475,2185.855
21.03.2024 04:00:00.000 GMT+0700,2186.255,2222.875,2166.264,2180.815
22.03.2024 04:00:00.000 GMT+0700,2181.285,2185.965,2157.035,2165.055
23.03.2024 04:00:00.000 GMT+0700,2165.055,2165.055,2165.055,2165.055
24.03.2024 04:00:00.000 GMT+0700,2165.055,2165.055,2165.055,2165.055
25.03.2024 04:00:00.000 GMT+0700,2165.475,2181.205,2163.455,2171.235
26.03.2024 04:00:00.000 GMT+0700,2171.195,2199.995,2167.458,2178.515
27.03.2024 04:00:00.000 GMT+0700,2178.065,2197.505,2173.275,2194.335
28.03.2024 04:00:00.000 GMT+0700,2193.998,2236.015,2187.225,2232.698
29.03.2024 04:00:00.000 GMT+0700,2232.698,2232.698,2232.698,2232.698
30.03.2024 04:00:00.000 GMT+0700,2232.698,2232.698,2232.698,2232.698
31.03.2024 04:00:00.000 GMT+0700,2232.698,2232.698,2232.698,2232.698
01.04.2024 04:00:00.000 GMT+0700,2238.435,2265.585,2228.395,2251.585
02.04.2024 04:00:00.000 GMT+0700,2251.268,2280.945,2246.585,2280.145
03.04.2024 04:00:00.000 GMT+0700,2280.355,2301.035,2265.405,2299.755
04.04.2024 04:00:00.000 GMT+0700,2299.025,2305.425,2279.688,2290.605
05.04.2024 04:00:00.000 GMT+0700,2290.128,2330.345,2267.605,2328.195
06.04.2024 04:00:00.000 GMT+0700,2328.195,2328.195,2328.195,2328.195
07.04.2024 04:00:00.000 GMT+0700,2328.195,2328.195,2328.195,2328.195
08.04.2024 04:00:00.000 GMT+0700,2323.125,2353.835,2302.755,2338.845
09.04.2024 04:00:00.000 GMT+0700,2338.675,2365.185,2336.795,2352.675
10.04.2024 04:00:00.000 GMT+0700,2352.308,2360.065,2319.265,2333.445
11.04.2024 04:00:00.000 GMT+0700,2333.414,2377.545,2325.655,2371.705
12.04.2024 04:00:00.000 GMT+0700,2371.498,2431.385,2333.755,2343.285
13.04.2024 04:00:00.000 GMT+0700,2343.285,2343.285,2343.285,2343.285
14.04.2024 04:00:00.000 GMT+0700,2343.285,2343.285,2343.285,2343.285
15.04.2024 04:00:00.000 GMT+0700,2352.098,2387.448,2323.858,2382.835
16.04.2024 04:00:00.000 GMT+0700,2382.238,2398.128,2362.844,2382.335
17.04.2024 04:00:00.000 GMT+0700,2381.725,2395.448,2354.435,2360.395
18.04.2024 04:00:00.000 GMT+0700,2361.674,2392.624,2361.375,2379.055
19.04.2024 04:00:00.000 GMT+0700,2377.898,2417.745,2372.805,2390.295
20.04.2024 04:00:00.000 GMT+0700,2390.295,2390.295,2390.295,2390.295
21.04.2024 04:00:00.000 GMT+0700,2390.295,2390.295,2390.295,2390.295
22.04.2024 04:00:00.000 GMT+0700,2387.635,2388.425,2324.555,2326.385
23.04.2024 04:00:00.000 GMT+0700,2326.825,2334.305,2291.265,2321.535
24.04.2024 04:00:00.000 GMT+0700,2321.498,2337.128,2311.635,2315.715
25.04.2024 04:00:00.000 GMT+0700,2314.655,2344.708,2304.898,2331.735
26.04.2024 04:00:00.000 GMT+0700,2331.675,2352.418,2326.165,2337.245
27.04.2024 04:00:00.000 GMT+0700,2337.245,2337.245,2337.245,2337.245
28.04.2024 04:00:00.000 GMT+0700,2337.245,2337.245,2337.245,2337.245
29.04.2024 04:00:00.000 GMT+0700,2336.065,2346.585,2319.728,2335.085
30.04.2024 04:00:00.000 GMT+0700,2334.648,2336.215,2284.975,2285.495
01.05.2024 04:00:00.000 GMT+0700,2285.965,2328.225,2281.515,2318.115
02.05.2024 04:00:00.000 GMT+0700,2319.298,2326.325,2285.358,2303.305
03.05.2024 04:00:00.000 GMT+0700,2303.088,2320.548,2277.165,2301.175
04.05.2024 04:00:00.000 GMT+0700,2301.175,2301.175,2301.175,2301.175
05.05.2024 04:00:00.000 GMT+0700,2301.175,2301.175,2301.175,2301.175
06.05.2024 04:00:00.000 GMT+0700,2304.655,2331.988,2291.645,2323.535
07.05.2024 04:00:00.000 GMT+0700,2323.434,2329.788,2309.818,2313.795
08.05.2024 04:00:00.000 GMT+0700,2313.785,2321.345,2303.555,2308.165
09.05.2024 04:00:00.000 GMT+0700,2308.025,2347.095,2306.615,2345.985
10.05.2024 04:00:00.000 GMT+0700,2345.385,2378.365,2342.965,2360.175
11.05.2024 04:00:00.000 GMT+0700,2360.175,2360.175,2360.175,2360.175
12.05.2024 04:00:00.000 GMT+0700,2360.175,2360.175,2360.175,2360.175
13.05.2024 04:00:00.000 GMT+0700,2362.895,2364.355,2331.985,2336.545
14.05.2024 04:00:00.000 GMT+0700,2334.935,2359.558,2334.695,2357.715
15.05.2024 04:00:00.000 GMT+0700,2357.038,2390.188,2351.735,2385.425
16.05.2024 04:00:00.000 GMT+0700,2386.065,2397.275,2370.845,2376.464
17.05.2024 04:00:00.000 GMT+0700,2376.098,2422.575,2373.788,2414.525
18.05.2024 04:00:00.000 GMT+0700,2414.525,2414.525,2414.525,2414.525
19.05.2024 04:00:00.000 GMT+0700,2414.525,2414.525,2414.525,2414.525
20.05.2024 04:00:00.000 GMT+0700,2417.098,2449.985,2407.145,2425.675
21.05.2024 04:00:00.000 GMT+0700,2425.698,2433.838,2406.158,2420.365
22.05.2024 04:00:00.000 GMT+0700,2421.034,2426.344,2374.855,2377.745
23.05.2024 04:00:00.000 GMT+0700,2379.015,2383.605,2326.848,2328.375
24.05.2024 04:00:00.000 GMT+0700,2327.808,2347.325,2325.265,2333.405
25.05.2024 04:00:00.000 GMT+0700,2333.405,2333.405,2333.405,2333.405
26.05.2024 04:00:00.000 GMT+0700,2333.405,2333.405,2333.405,2333.405
27.05.2024 04:00:00.000 GMT+0700,2336.365,2358.388,2332.125,2350.754
28.05.2024 04:00:00.000 GMT+0700,2351.098,2363.975,2340.155,2361.015
29.05.2024 04:00:00.000 GMT+0700,2360.185,2362.105,2334.438,2337.755
30.05.2024 04:00:00.000 GMT+0700,2337.098,2351.698,2322.458,2342.875
31.05.2024 04:00:00.000 GMT+0700,2344.705,2359.598,2320.395,2326.995
01.06.2024 04:00:00.000 GMT+0700,2326.995,2326.995,2326.995,2326.995
02.06.2024 04:00:00.000 GMT+0700,2326.995,2326.995,2326.995,2326.995
03.06.2024 04:00:00.000 GMT+0700,2327.425,2354.565,2314.635,2350.405
04.06.2024 04:00:00.000 GMT+0700,2350.495,2352.645,2315.508,2326.675
05.06.2024 04:00:00.000 GMT+0700,2325.918,2357.278,2325.785,2354.975
06.06.2024 04:00:00.000 GMT+0700,2355.098,2378.408,2353.305,2375.375
07.06.2024 04:00:00.000 GMT+0700,2374.968,2387.595,2286.628,2293.415
08.06.2024 04:00:00.000 GMT+0700,2293.415,2293.415,2293.415,2293.415
09.06.2024 04:00:00.000 GMT+0700,2293.415,2293.415,2293.415,2293.415
10.06.2024 04:00:00.000 GMT+0700,2294.415,2313.655,2287.665,2310.645
11.06.2024 04:00:00.000 GMT+0700,2311.954,2319.865,2297.595,2316.515
12.06.2024 04:00:00.000 GMT+0700,2316.405,2341.495,2310.584,2324.675
13.06.2024 04:00:00.000 GMT+0700,2324.305,2326.495,2295.395,2303.905
14.06.2024 04:00:00.000 GMT+0700,2303.028,2336.575,2301.415,2332.184
15.06.2024 04:00:00.000 GMT+0700,2332.184,2332.184,2332.184,2332.184
16.06.2024 04:00:00.000 GMT+0700,2332.184,2332.184,2332.184,2332.184
17.06.2024 04:00:00.000 GMT+0700,2331.098,2332.488,2309.895,2318.875
18.06.2024 04:00:00.000 GMT+0700,2318.098,2333.008,2306.465,2329.165
19.06.2024 04:00:00.000 GMT+0700,2328.585,2334.868,2323.984,2327.695
20.06.2024 04:00:00.000 GMT+0700,2327.865,2365.375,2327.628,2359.695
21.06.2024 04:00:00.000 GMT+0700,2359.298,2368.558,2316.588,2321.755
22.06.2024 04:00:00.000 GMT+0700,2321.755,2321.755,2321.755,2321.755
23.06.2024 04:00:00.000 GMT+0700,2321.755,2321.755,2321.755,2321.755
24.06.2024 04:00:00.000 GMT+0700,2322.775,2334.595,2317.575,2333.695
25.06.2024 04:00:00.000 GMT+0700,2333.205,2337.018,2315.405,2319.235
26.06.2024 04:00:00.000 GMT+0700,2319.575,2323.738,2293.464,2298.035
27.06.2024 04:00:00.000 GMT+0700,2298.098,2330.825,2296.425,2327.695
28.06.2024 04:00:00.000 GMT+0700,2327.108,2339.635,2318.905,2326.275
29.06.2024 04:00:00.000 GMT+0700,2326.275,2326.275,2326.275,2326.275
30.06.2024 04:00:00.000 GMT+0700,2326.275,2326.275,2326.275,2326.275
01.07.2024 04:00:00.000 GMT+0700,2326.315,2338.388,2318.395,2331.485
02.07.2024 04:00:00.000 GMT+0700,2330.848,2336.668,2318.945,2329.335
03.07.2024 04:00:00.000 GMT+0700,2329.098,2364.795,2326.685,2355.765
04.07.2024 04:00:00.000 GMT+0700,2356.925,2362.385,2350.364,2356.555
05.07.2024 04:00:00.000 GMT+0700,2356.615,2392.815,2347.515,2390.705
06.07.2024 04:00:00.000 GMT+0700,2390.705,2390.705,2390.705,2390.705
07.07.2024 04:00:00.000 GMT+0700,2390.705,2390.705,2390.705,2390.705
08.07.2024 04:00:00.000 GMT+0700,2385.498,2390.935,2350.915,2358.625
09.07.2024 04:00:00.000 GMT+0700,2358.338,2371.358,2349.455,2363.745
10.07.2024 04:00:00.000 GMT+0700,2363.085,2386.548,2362.091,2370.995
11.07.2024 04:00:00.000 GMT+0700,2371.035,2424.395,2370.235,2414.654
12.07.2024 04:00:00.000 GMT+0700,2415.298,2418.128,2391.325,2410.534
13.07.2024 04:00:00.000 GMT+0700,2410.534,2410.534,2410.534,2410.534
14.07.2024 04:00:00.000 GMT+0700,2410.534,2410.534,2410.534,2410.534
15.07.2024 04:00:00.000 GMT+0700,2412.455,2439.628,2401.225,2422.165
16.07.2024 04:00:00.000 GMT+0700,2421.518,2469.575,2419.835,2468.355
17.07.2024 04:00:00.000 GMT+0700,2467.945,2483.548,2451.425,2458.645
18.07.2024 04:00:00.000 GMT+0700,2458.155,2474.805,2440.195,2444.915
19.07.2024 04:00:00.000 GMT+0700,2444.635,2445.705,2393.675,2400.485
20.07.2024 04:00:00.000 GMT+0700,2400.485,2400.485,2400.485,2400.485
21.07.2024 04:00:00.000 GMT+0700,2400.485,2400.485,2400.485,2400.485
22.07.2024 04:00:00.000 GMT+0700,2401.298,2412.035,2383.715,2396.045
23.07.2024 04:00:00.000 GMT+0700,2395.658,2411.908,2388.135,2409.085
24.07.2024 04:00:00.000 GMT+0700,2408.648,2431.945,2396.585,2397.015
25.07.2024 04:00:00.000 GMT+0700,2397.005,2401.045,2353.005,2364.175
26.07.2024 04:00:00.000 GMT+0700,2363.568,2390.655,2355.728,2386.765
27.07.2024 04:00:00.000 GMT+0700,2386.765,2386.765,2386.765,2386.765
28.07.2024 04:00:00.000 GMT+0700,2386.765,2386.765,2386.765,2386.765
29.07.2024 04:00:00.000 GMT+0700,2387.645,2402.995,2369.518,2383.504
30.07.2024 04:00:00.000 GMT+0700,2383.198,2412.705,2376.358,2410.375
31.07.2024 04:00:00.000 GMT+0700,2409.898,2450.848,2403.765,2447.095
01.08.2024 04:00:00.000 GMT+0700,2448.498,2462.125,2430.075,2446.065
02.08.2024 04:00:00.000 GMT+0700,2445.668,2477.494,2410.664,2443.055
03.08.2024 04:00:00.000 GMT+0700,2443.055,2443.055,2443.055,2443.055
04.08.2024 04:00:00.000 GMT+0700,2443.055,2443.055,2443.055,2443.055
05.08.2024 04:00:00.000 GMT+0700,2443.975,2458.655,2364.164,2410.005
06.08.2024 04:00:00.000 GMT+0700,2409.295,2418.215,2381.515,2389.854
07.08.2024 04:00:00.000 GMT+0700,2390.575,2406.858,2378.868,2382.495
08.08.2024 04:00:00.000 GMT+0700,2383.524,2427.548,2380.855,2427.065
09.08.2024 04:00:00.000 GMT+0700,2426.845,2436.884,2416.815,2430.925
10.08.2024 04:00:00.000 GMT+0700,2430.925,2430.925,2430.925,2430.925
11.08.2024 04:00:00.000 GMT+0700,2430.925,2430.925,2430.925,2430.925
12.08.2024 04:00:00.000 GMT+0700,2430.298,2473.095,2423.695,2472.385
13.08.2024 04:00:00.000 GMT+0700,2470.414,2476.845,2458.365,2464.855
14.08.2024 04:00:00.000 GMT+0700,2466.498,2479.715,2438,2447.625
15.08.2024 04:00:00.000 GMT+0700,2446.958,2469.945,2432.015,2456.545
16.08.2024 04:00:00.000 GMT+0700,2456.385,2509.638,2450.565,2506.844
17.08.2024 04:00:00.000 GMT+0700,2506.844,2506.844,2506.844,2506.844
18.08.2024 04:00:00.000 GMT+0700,2506.844,2506.844,2506.844,2506.844
19.08.2024 04:00:00.000 GMT+0700,2508.298,2509.998,2485.515,2503.885
20.08.2024 04:00:00.000 GMT+0700,2503.275,2531.558,2497.235,2513.615
21.08.2024 04:00:00.000 GMT+0700,2512.968,2519.795,2493.698,2512.055
22.08.2024 04:00:00.000 GMT+0700,2511.698,2514.545,2470.705,2484.465
23.08.2024 04:00:00.000 GMT+0700,2484.185,2518.195,2484.185,2512.235
24.08.2024 04:00:00.000 GMT+0700,2512.235,2512.235,2512.235,2512.235
25.08.2024 04:00:00.000 GMT+0700,2512.235,2512.235,2512.235,2512.235
26.08.2024 04:00:00.000 GMT+0700,2511.275,2526.708,2508.585,2517.835
27.08.2024 04:00:00.000 GMT+0700,2517.438,2525.818,2503.325,2524.355
28.08.2024 04:00:00.000 GMT+0700,2524.605,2528.888,2493.515,2504.315
29.08.2024 04:00:00.000 GMT+0700,2503.858,2528.558,2503.515,2521.085
30.08.2024 04:00:00.000 GMT+0700,2520.425,2526.725,2494.048,2502.925
31.08.2024 04:00:00.000 GMT+0700,2502.925,2502.925,2502.925,2502.925
01.09.2024 04:00:00.000 GMT+0700,2502.925,2502.925,2502.925,2502.925
02.09.2024 04:00:00.000 GMT+0700,2502.435,2507.125,2489.915,2499.228
03.09.2024 04:00:00.000 GMT+0700,2499.098,2506.165,2473.245,2492.665
04.09.2024 04:00:00.000 GMT+0700,2492.495,2500.145,2471.718,2495.285
05.09.2024 04:00:00.000 GMT+0700,2494.725,2523.448,2493.665,2516.475
06.09.2024 04:00:00.000 GMT+0700,2516.048,2529.125,2485.015,2497.035
07.09.2024 04:00:00.000 GMT+0700,2497.035,2497.035,2497.035,2497.035
08.09.2024 04:00:00.000 GMT+0700,2497.035,2497.035,2497.035,2497.035
09.09.2024 04:00:00.000 GMT+0700,2497.098,2507.088,2485.405,2506.115
10.09.2024 04:00:00.000 GMT+0700,2505.898,2518.304,2500.024,2516.415
11.09.2024 04:00:00.000 GMT+0700,2515.978,2528.885,2500.825,2511.555
12.09.2024 04:00:00.000 GMT+0700,2511.015,2559.978,2510.885,2558.485
13.09.2024 04:00:00.000 GMT+0700,2557.698,2585.965,2556.538,2577.615
14.09.2024 04:00:00.000 GMT+0700,2577.615,2577.615,2577.615,2577.615
15.09.2024 04:00:00.000 GMT+0700,2577.615,2577.615,2577.615,2577.615
16.09.2024 04:00:00.000 GMT+0700,2578.725,2589.515,2575.115,2582.235
17.09.2024 04:00:00.000 GMT+0700,2581.745,2586.835,2560.984,2569.155
18.09.2024 04:00:00.000 GMT+0700,2568.698,2599.995,2546.645,2558.664
19.09.2024 04:00:00.000 GMT+0700,2558.645,2594.775,2551.005,2586.645
20.09.2024 04:00:00.000 GMT+0700,2585.848,2625.574,2584.654,2621.504
21.09.2024 04:00:00.000 GMT+0700,2621.504,2621.504,2621.504,2621.504
22.09.2024 04:00:00.000 GMT+0700,2621.504,2621.504,2621.504,2621.504
23.09.2024 04:00:00.000 GMT+0700,2620.915,2634.715,2613.685,2628.405
24.09.2024 04:00:00.000 GMT+0700,2628.045,2664.204,2622.475,2656.804
25.09.2024 04:00:00.000 GMT+0700,2657.105,2670.348,2649.715,2656.954
26.09.2024 04:00:00.000 GMT+0700,2656.474,2685.405,2654.685,2671.964
27.09.2024 04:00:00.000 GMT+0700,2671.268,2674.134,2643.111,2657.955
28.09.2024 04:00:00.000 GMT+0700,2657.955,2657.955,2657.955,2657.955
29.09.2024 04:00:00.000 GMT+0700,2657.955,2657.955,2657.955,2657.955
30.09.2024 04:00:00.000 GMT+0700,2657.935,2665.858,2624.538,2634.204
01.10.2024 04:00:00.000 GMT+0700,2633.898,2672.908,2632.184,2663.005
02.10.2024 04:00:00.000 GMT+0700,2662.438,2663.194,2640.954,2658.345
03.10.2024 04:00:00.000 GMT+0700,2658.035,2662.775,2636.255,2655.715
04.10.2024 04:00:00.000 GMT+0700,2654.878,2670.065,2632.068,2653.545
05.10.2024 04:00:00.000 GMT+0700,2653.545,2653.545,2653.545,2653.545
06.10.2024 04:00:00.000 GMT+0700,2653.545,2653.545,2653.545,2653.545
07.10.2024 04:00:00.000 GMT+0700,2650.375,2659.465,2637.688,2642.625
08.10.2024 04:00:00.000 GMT+0700,2641.965,2652.885,2604.575,2621.385
09.10.2024 04:00:00.000 GMT+0700,2620.638,2624.165,2605.045,2607.465
10.10.2024 04:00:00.000 GMT+0700,2606.828,2631.435,2601.734,2629.595
11.10.2024 04:00:00.000 GMT+0700,2629.098,2661.258,2627.995,2656.835
12.10.2024 04:00:00.000 GMT+0700,2656.835,2656.835,2656.835,2656.835
13.10.2024 04:00:00.000 GMT+0700,2656.835,2656.835,2656.835,2656.835
14.10.2024 04:00:00.000 GMT+0700,2656.298,2666.705,2643.058,2648.424
15.10.2024 04:00:00.000 GMT+0700,2646.905,2668.805,2637.955,2662.345
16.10.2024 04:00:00.000 GMT+0700,2662.098,2685.298,2658.558,2673.435
17.10.2024 04:00:00.000 GMT+0700,2673.015,2696.605,2672.914,2692.675
18.10.2024 04:00:00.000 GMT+0700,2691.998,2722.405,2691.665,2721.105
19.10.2024 04:00:00.000 GMT+0700,2721.105,2721.105,2721.105,2721.105
20.10.2024 04:00:00.000 GMT+0700,2721.105,2721.105,2721.105,2721.105
21.10.2024 04:00:00.000 GMT+0700,2720.098,2740.418,2714.165,2719.124
22.10.2024 04:00:00.000 GMT+0700,2720.054,2748.775,2718.798,2748.525
23.10.2024 04:00:00.000 GMT+0700,2748.155,2758.338,2708.635,2715.014
24.10.2024 04:00:00.000 GMT+0700,2715.044,2743.175,2714.764,2735.875
25.10.2024 04:00:00.000 GMT+0700,2735.318,2747.635,2716.885,2746.625
26.10.2024 04:00:00.000 GMT+0700,2746.625,2746.625,2746.625,2746.625
27.10.2024 04:00:00.000 GMT+0700,2746.625,2746.625,2746.625,2746.625
28.10.2024 04:00:00.000 GMT+0700,2735.698,2745.788,2724.545,2742.055
29.10.2024 04:00:00.000 GMT+0700,2741.678,2774.715,2739.605,2774.425
30.10.2024 04:00:00.000 GMT+0700,2773.898,2789.925,2770.795,2787.205
31.10.2024 04:00:00.000 GMT+0700,2788.014,2790.005,2731.415,2743.765
01.11.2024 04:00:00.000 GMT+0700,2743.945,2762.048,2733.095,2735.895
02.11.2024 04:00:00.000 GMT+0700,2735.895,2735.895,2735.895,2735.895
03.11.2024 04:00:00.000 GMT+0700,2735.895,2735.895,2735.895,2735.895
04.11.2024 05:00:00.000 GMT+0700,2733.298,2748.015,2730,2736.225
05.11.2024 05:00:00.000 GMT+0700,2735.698,2749.875,2724.695,2743.694
06.11.2024 05:00:00.000 GMT+0700,2742.898,2749.605,2652.295,2658.895
07.11.2024 05:00:00.000 GMT+0700,2658.695,2710.244,2643.134,2705.995
08.11.2024 05:00:00.000 GMT+0700,2705.788,2710.235,2680.215,2684.035
09.11.2024 05:00:00.000 GMT+0700,2684.035,2684.035,2684.035,2684.035
10.11.2024 05:00:00.000 GMT+0700,2684.035,2684.035,2684.035,2684.035
11.11.2024 05:00:00.000 GMT+0700,2683.898,2686.025,2610.515,2619.375
12.11.2024 05:00:00.000 GMT+0700,2618.618,2627.015,2589.508,2597.895
13.11.2024 05:00:00.000 GMT+0700,2597.628,2618.628,2572.125,2572.195
14.11.2024 05:00:00.000 GMT+0700,2572.245,2581.198,2536.664,2564.145
15.11.2024 05:00:00.000 GMT+0700,2563.898,2575.908,2554.335,2562.715
16.11.2024 05:00:00.000 GMT+0700,2562.715,2562.715,2562.715,2562.715
17.11.2024 05:00:00.000 GMT+0700,2562.715,2562.715,2562.715,2562.715
18.11.2024 05:00:00.000 GMT+0700,2564.258,2614.955,2563.835,2611.605
19.11.2024 05:00:00.000 GMT+0700,2611.498,2639.325,2610.205,2632.105
20.11.2024 05:00:00.000 GMT+0700,2631.975,2655.275,2618.705,2650.145
21.11.2024 05:00:00.000 GMT+0700,2649.515,2673.385,2648.765,2669.535
22.11.2024 05:00:00.000 GMT+0700,2668.698,2716.165,2667.915,2715.805
23.11.2024 05:00:00.000 GMT+0700,2715.805,2715.805,2715.805,2715.805
24.11.2024 05:00:00.000 GMT+0700,2715.805,2715.805,2715.805,2715.805
